Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
8,PASS,1.0,224,3798,1898,336
9,PASS,1.0,304,4746,1898,336
10,PASS,1.3,304,5802,1898,336
11,PASS,1.9,304,6966,1898,336
12,PASS,1.8,304,8238,1898,336
13,PASS,2.0,384,9618,1898,336
14,PASS,2.4,384,11106,1898,336
15,PASS,2.5,384,12702,1898,336
16,PASS,2.8,384,14406,1898,336
17,PASS,3.3,480,16218,1898,336
18,PASS,4.2,480,18138,1898,336
19,PASS,3.8,480,20166,1898,336
20,PASS,4.0,480,22302,1898,336
21,PASS,4.2,560,24546,1898,336
22,PASS,5.0,560,26898,1898,336
23,PASS,5.3,560,29358,1898,336
24,PASS,6.0,560,31926,1898,336
25,PASS,6.3,640,34602,1898,336
26,PASS,6.9,640,37386,1898,336
27,PASS,7.3,640,40278,1898,336
28,PASS,7.8,640,43278,1898,336
29,PASS,8.1,720,46386,1898,336
30,PASS,9.0,720,49602,1898,336
31,PASS,9.8,720,52926,1898,336
32,PASS,11.2,720,56358,1898,336
33,PASS,10.8,800,59898,1898,336
34,PASS,11.4,800,63546,1898,336
35,PASS,11.6,800,67302,1898,336
36,PASS,12.8,800,71166,1898,336
37,PASS,14.2,880,75138,1898,336
38,PASS,13.7,880,79218,1898,336
39,PASS,15.6,880,83406,1898,336
40,PASS,16.2,880,87702,1898,336
41,PASS,17.6,960,92106,1898,336
42,PASS,16.9,960,96618,1898,336
43,PASS,17.9,960,101238,1898,336
44,PASS,18.4,960,105966,1898,336
45,PASS,19.2,1040,110802,1898,336
46,PASS,20.4,1040,115746,1898,336
47,PASS,21.4,1040,120798,1898,336
48,PASS,22.0,1040,125958,1898,336
49,PASS,23.3,1120,131226,1898,336
50,PASS,24.3,1120,136602,1898,336
51,PASS,25.0,1120,142086,1898,336
52,PASS,25.4,1120,147678,1898,336
53,PASS,26.8,1200,153378,1898,336
54,PASS,27.7,1200,159186,1898,336
55,PASS,28.7,1200,165102,1898,336
56,PASS,30.4,1200,171126,1898,336
57,PASS,31.4,1280,177258,1898,336
58,PASS,31.9,1280,183498,1898,336
59,PASS,32.7,1280,189846,1898,336
60,PASS,34.9,1280,196302,1898,336
61,PASS,37.4,1360,202866,1898,336
62,PASS,39.5,1360,209538,1898,336
63,PASS,37.5,1360,216318,1898,336
64,PASS,39.3,1360,223206,1898,336
65,PASS,39.3,1440,230202,1898,336
66,PASS,41.5,1440,237306,1898,336
67,PASS,42.4,1440,244518,1898,336
68,PASS,44.6,1440,251838,1898,336
69,PASS,45.8,1520,259266,1898,336
70,PASS,46.8,1520,266802,1898,336
71,PASS,48.4,1520,274446,1898,336
72,PASS,49.0,1520,282198,1898,336
73,PASS,51.6,1600,290058,1898,336
74,PASS,52.9,1600,298026,1898,336
75,PASS,55.0,1600,306102,1898,336
76,PASS,56.9,1600,314286,1898,336
77,PASS,57.8,1680,322578,1898,336
78,PASS,60.4,1680,330978,1898,336
79,PASS,60.0,1680,339486,1898,336
80,PASS,62.5,1680,348102,1898,336
81,PASS,64.0,1760,356826,1898,336
82,PASS,64.9,1760,365658,1898,336
83,PASS,68.6,1760,374598,1898,336
84,PASS,67.9,1760,383646,1898,336
85,PASS,70.9,1840,392802,1898,336
86,PASS,73.1,1840,402066,1898,336
87,PASS,74.8,1840,411438,1898,336
88,PASS,73.5,1840,420918,1898,336
89,PASS,76.9,1920,430506,1898,336
90,PASS,77.1,1920,440202,1898,336
91,PASS,79.5,1920,450006,1898,336
92,PASS,79.9,1920,459918,1898,336
93,PASS,85.1,2000,469938,1898,336
94,PASS,83.9,2000,480066,1898,336
95,PASS,88.1,2000,490302,1898,336
96,PASS,92.5,2000,500646,1898,336
97,PASS,89.0,2080,511098,1898,336
98,PASS,93.3,2080,521658,1898,336
99,PASS,94.6,2080,532326,1898,336
100,PASS,94.1,2080,543102,1898,336
101,PASS,97.3,2160,553986,1898,336
102,PASS,98.7,2160,564978,1898,336
103,PASS,101.4,2160,576078,1898,336
104,PASS,107.2,2160,587286,1898,336
105,PASS,106.6,2240,598602,1898,336
106,PASS,108.6,2240,610026,1898,336
107,PASS,111.7,2240,621558,1898,336
108,PASS,110.9,2240,633198,1898,336
109,PASS,112.3,2320,644946,1898,336
110,PASS,118.9,2320,656802,1898,336
111,PASS,122.5,2320,668766,1898,336
112,PASS,120.5,2320,680838,1898,336
113,PASS,125.4,2400,693018,1898,336
114,PASS,122.6,2400,705306,1898,336
115,PASS,129.1,2400,717702,1898,336
116,PASS,130.2,2400,730206,1898,336
117,PASS,133.2,2480,742818,1898,336
118,PASS,134.8,2480,755538,1898,336
119,PASS,137.1,2480,768366,1898,336
120,PASS,138.6,2480,781302,1898,336
121,PASS,139.0,2560,794346,1898,336
122,PASS,144.9,2560,807498,1898,336
123,PASS,142.3,2560,820758,1898,336
124,PASS,147.7,2560,834126,1898,336
125,PASS,152.5,2640,847602,1898,336
126,PASS,150.4,2640,861186,1898,336
127,PASS,151.6,2640,874878,1898,336
128,PASS,154.2,2640,888678,1898,336
129,PASS,163.1,2720,902586,1898,336
130,PASS,162.4,2720,916602,1898,336
131,PASS,166.9,2720,930726,1898,336
132,PASS,163.0,2720,944958,1898,336
133,PASS,169.3,2800,959298,1898,336
134,PASS,173.5,2800,973746,1898,336
135,PASS,174.4,2800,988302,1898,336
136,PASS,172.5,2800,1002966,1898,336
137,PASS,185.0,2880,1017738,1898,336
138,PASS,183.2,2880,1032618,1898,336
139,PASS,180.4,2880,1047606,1898,336
140,PASS,184.9,2880,1062702,1898,336
141,PASS,191.4,2960,1077906,1898,336
142,PASS,192.1,2960,1093218,1898,336
143,PASS,193.5,2960,1108638,1898,336
144,PASS,202.0,2960,1124166,1898,336
145,PASS,204.0,3040,1139802,1898,336
146,PASS,199.7,3040,1155546,1898,336
147,PASS,207.4,3040,1171398,1898,336
148,PASS,210.9,3040,1187358,1898,336
149,PASS,214.7,3120,1203426,1898,336
150,PASS,216.1,3120,1219602,1898,336
151,PASS,223.0,3120,1235886,1898,336
152,PASS,218.9,3120,1252278,1898,336
153,PASS,218.1,3200,1268778,1898,336
154,PASS,225.1,3200,1285386,1898,336
155,PASS,229.4,3200,1302102,1898,336
156,PASS,238.5,3200,1318926,1898,336
157,PASS,239.0,3280,1335858,1898,336
158,PASS,240.4,3280,1352898,1898,336
159,PASS,235.7,3280,1370046,1898,336
160,PASS,243.4,3280,1387302,1898,336
161,PASS,245.5,3360,1404666,1898,336
162,PASS,251.7,3360,1422138,1898,336
163,PASS,258.9,3360,1439718,1898,336
164,PASS,261.8,3360,1457406,1898,336
165,PASS,258.9,3440,1475202,1898,336
166,PASS,263.6,3440,1493106,1898,336
167,PASS,266.0,3440,1511118,1898,336
168,PASS,270.3,3440,1529238,1898,336
169,PASS,280.6,3520,1547466,1898,336
170,PASS,278.2,3520,1565802,1898,336
171,PASS,281.5,3520,1584246,1898,336
172,PASS,282.2,3520,1602798,1898,336
173,PASS,291.0,3600,1621458,1898,336
174,PASS,285.1,3600,1640226,1898,336
175,PASS,293.9,3600,1659102,1898,336
176,PASS,291.3,3600,1678086,1898,336
177,PASS,303.0,3680,1697178,1898,336
178,PASS,309.4,3680,1716378,1898,336
179,PASS,299.7,3680,1735686,1898,336
180,PASS,308.4,3680,1755102,1898,336
181,PASS,311.8,3760,1774626,1898,336
182,PASS,310.8,3760,1794258,1898,336
183,PASS,314.0,3760,1813998,1898,336
184,PASS,317.6,3760,1833846,1898,336
185,PASS,323.4,3840,1853802,1898,336
186,PASS,333.4,3840,1873866,1898,336
187,PASS,328.5,3840,1894038,1898,336
188,PASS,329.3,3840,1914318,1898,336
189,PASS,349.1,3920,1934706,1898,336
190,PASS,340.5,3920,1955202,1898,336
191,PASS,348.4,3920,1975806,1898,336
192,PASS,361.9,3920,1996518,1898,336
193,PASS,358.3,4000,2017338,1898,336
194,PASS,360.0,4000,2038266,1898,336
195,PASS,366.4,4000,2059302,1898,336
196,PASS,374.5,4000,2080446,1898,336
197,PASS,368.1,4080,2101698,1898,336
198,PASS,372.2,4080,2123058,1898,336
199,PASS,375.2,4080,2144526,1898,336
200,PASS,391.3,4080,2166102,1898,336
201,PASS,392.1,4160,2187786,1898,336
202,PASS,396.4,4160,2209578,1898,336
203,PASS,385.2,4160,2231478,1898,336
204,PASS,398.1,4160,2253486,1898,336
205,PASS,401.9,4240,2275602,1898,336
206,PASS,404.5,4240,2297826,1898,336
207,PASS,410.1,4240,2320158,1898,336
208,PASS,405.1,4240,2342598,1898,336
209,PASS,412.1,4320,2365146,1898,336
210,PASS,419.5,4320,2387802,1898,336
211,PASS,424.0,4320,2410566,1898,336
212,PASS,418.5,4320,2433438,1898,336
213,PASS,436.1,4400,2456418,1898,336
214,PASS,428.9,4400,2479506,1898,336
215,PASS,431.7,4400,2502702,1898,336
216,PASS,443.3,4400,2526006,1898,336
217,PASS,447.2,4480,2549418,1898,336
218,PASS,453.5,4480,2572938,1898,336
219,PASS,447.0,4480,2596566,1898,336
220,PASS,456.8,4480,2620302,1898,336
221,PASS,456.2,4560,2644146,1898,336
222,PASS,478.7,4560,2668098,1898,336
223,PASS,473.9,4560,2692158,1898,336
224,PASS,497.2,4560,2716326,1898,336
225,PASS,484.6,4640,2740602,1898,336
226,PASS,480.7,4640,2764986,1898,336
227,PASS,485.6,4640,2789478,1898,336
228,PASS,500.6,4640,2814078,1898,336
229,PASS,499.5,4720,2838786,1898,336
230,PASS,493.1,4720,2863602,1898,336
231,PASS,507.2,4720,2888526,1898,336
232,PASS,522.2,4720,2913558,1898,336
233,PASS,522.9,4800,2938698,1898,336
234,PASS,519.5,4800,2963946,1898,336
235,PASS,528.5,4800,2989302,1898,336
236,PASS,539.6,4800,3014766,1898,336
237,PASS,528.4,4880,3040338,1898,336
238,PASS,538.3,4880,3066018,1898,336
239,PASS,533.3,4880,3091806,1898,336
240,PASS,538.8,4880,3117702,1898,336
241,PASS,542.1,4960,3143706,1898,336
242,PASS,546.3,4960,3169818,1898,336
243,PASS,565.0,4960,3196038,1898,336
244,PASS,556.0,4960,3222366,1898,336
245,PASS,571.3,5040,3248802,1898,336
246,PASS,562.8,5040,3275346,1898,336
247,PASS,569.2,5040,3301998,1898,336
248,PASS,585.4,5040,3328758,1898,336
249,PASS,588.8,5120,3355626,1898,336
250,PASS,599.4,5120,3382602,1898,336
251,PASS,589.0,5120,3409686,1898,336
252,PASS,589.3,5120,3436878,1898,336
253,PASS,593.1,5200,3464178,1898,336
254,PASS,613.2,5200,3491586,1898,336
255,PASS,611.9,5200,3519102,1898,336
256,PASS,626.7,5200,3546726,1898,336
257,PASS,617.9,5296,3574458,1898,336
258,PASS,626.0,5296,3602298,1898,336
259,PASS,639.0,5296,3630246,1898,336
260,PASS,656.0,5296,3658302,1898,336
261,PASS,664.6,5376,3686466,1898,336
262,PASS,652.3,5376,3714738,1898,336
263,PASS,657.0,5376,3743118,1898,336
264,PASS,662.6,5376,3771606,1898,336
265,PASS,682.4,5456,3800202,1898,336
266,PASS,675.9,5456,3828906,1898,336
267,PASS,695.2,5456,3857718,1898,336
268,PASS,682.8,5456,3886638,1898,336
269,PASS,669.9,5536,3915666,1898,336
270,PASS,691.2,5536,3944802,1898,336
271,PASS,691.9,5536,3974046,1898,336
272,PASS,720.7,5536,4003398,1898,336
273,PASS,711.0,5616,4032858,1898,336
274,PASS,703.4,5616,4062426,1898,336
275,PASS,722.1,5616,4092102,1898,336
276,PASS,712.4,5616,4121886,1898,336
277,PASS,714.1,5696,4151778,1898,336
278,PASS,749.9,5696,4181778,1898,336
279,PASS,739.5,5696,4211886,1898,336
280,PASS,759.2,5696,4242102,1898,336
281,PASS,734.0,5776,4272426,1898,336
282,PASS,755.5,5776,4302858,1898,336
283,PASS,779.0,5776,4333398,1898,336
284,PASS,754.6,5776,4364046,1898,336
285,PASS,757.8,5856,4394802,1898,336
286,PASS,767.5,5856,4425666,1898,336
287,PASS,796.8,5856,4456638,1898,336
288,PASS,786.9,5856,4487718,1898,336
289,PASS,786.7,5936,4518906,1898,336
290,PASS,788.9,5936,4550202,1898,336
291,PASS,823.2,5936,4581606,1898,336
292,PASS,812.8,5936,4613118,1898,336
293,PASS,807.4,6016,4644738,1898,336
294,PASS,822.0,6016,4676466,1898,336
295,PASS,846.2,6016,4708302,1898,336
296,PASS,829.9,6016,4740246,1898,336
297,PASS,822.5,6096,4772298,1898,336
298,PASS,861.8,6096,4804458,1898,336
299,PASS,845.0,6096,4836726,1898,336
300,PASS,858.3,6096,4869102,1898,336
301,PASS,841.7,6176,4901586,1898,336
302,PASS,863.6,6176,4934178,1898,336
303,PASS,857.1,6176,4966878,1898,336
304,PASS,898.4,6176,4999686,1898,336
305,PASS,887.8,6256,5032602,1898,336
306,PASS,891.6,6256,5065626,1898,336
307,PASS,896.2,6256,5098758,1898,336
308,PASS,889.4,6256,5131998,1898,336
309,PASS,896.8,6336,5165346,1898,336
310,PASS,915.1,6336,5198802,1898,336
311,PASS,918.8,6336,5232366,1898,336
312,PASS,920.3,6336,5266038,1898,336
313,PASS,920.4,6416,5299818,1898,336
314,PASS,943.3,6416,5333706,1898,336
315,PASS,925.8,6416,5367702,1898,336
316,PASS,941.7,6416,5401806,1898,336
317,PASS,944.2,6496,5436018,1898,336
318,PASS,953.5,6496,5470338,1898,336
319,PASS,971.5,6496,5504766,1898,336
320,PASS,972.7,6496,5539302,1898,336
321,PASS,956.7,6576,5573946,1898,336
322,PASS,985.2,6576,5608698,1898,336
323,PASS,994.9,6576,5643558,1898,336
324,PASS,978.7,6576,5678526,1898,336
325,PASS,1025.0,6656,5713602,1898,336
326,PASS,998.4,6656,5748786,1898,336
327,PASS,996.8,6656,5784078,1898,336
328,PASS,1045.8,6656,5819478,1898,336
329,PASS,1046.3,6736,5854986,1898,336
330,PASS,1057.8,6736,5890602,1898,336
331,PASS,1019.0,6736,5926326,1898,336
332,PASS,1047.7,6736,5962158,1898,336
333,PASS,1052.0,6816,5998098,1898,336
334,PASS,1061.8,6816,6034146,1898,336
335,PASS,1073.3,6816,6070302,1898,336
336,PASS,1098.1,6816,6106566,1898,336
337,PASS,1060.5,6896,6142938,1898,336
338,PASS,1087.1,6896,6179418,1898,336
339,PASS,1092.8,6896,6216006,1898,336
340,PASS,1091.5,6896,6252702,1898,336
341,PASS,1083.8,6976,6289506,1898,336
342,PASS,1090.9,6976,6326418,1898,336
343,PASS,1145.6,6976,6363438,1898,336
344,PASS,1128.0,6976,6400566,1898,336
345,PASS,1157.8,7056,6437802,1898,336
346,PASS,1152.9,7056,6475146,1898,336
347,PASS,1121.5,7056,6512598,1898,336
348,PASS,1165.5,7056,6550158,1898,336
349,PASS,1136.4,7136,6587826,1898,336
350,PASS,1170.3,7136,6625602,1898,336
351,PASS,1193.1,7136,6663486,1898,336
352,PASS,1178.9,7136,6701478,1898,336
353,PASS,1189.8,7216,6739578,1898,336
354,PASS,1166.5,7216,6777786,1898,336
355,PASS,1196.4,7216,6816102,1898,336
356,PASS,1193.6,7216,6854526,1898,336
357,PASS,1184.2,7296,6893058,1898,336
358,PASS,1195.3,7296,6931698,1898,336
359,PASS,1224.8,7296,6970446,1898,336
360,PASS,1234.1,7296,7009302,1898,336
361,PASS,1214.2,7376,7048266,1898,336
362,PASS,1247.4,7376,7087338,1898,336
363,PASS,1252.5,7376,7126518,1898,336
364,PASS,1233.1,7376,7165806,1898,336
365,PASS,1265.1,7456,7205202,1898,336
366,PASS,1268.3,7456,7244706,1898,336
367,PASS,1251.7,7456,7284318,1898,336
368,PASS,1298.6,7456,7324038,1898,336
369,PASS,1265.6,7536,7363866,1898,336
370,PASS,1309.6,7536,7403802,1898,336
371,PASS,1281.3,7536,7443846,1898,336
372,PASS,1313.6,7536,7483998,1898,336
373,PASS,1322.3,7616,7524258,1898,336
374,PASS,1325.4,7616,7564626,1898,336
375,PASS,1362.4,7616,7605102,1898,336
376,PASS,1315.0,7616,7645686,1898,336
377,PASS,1355.4,7696,7686378,1898,336
378,PASS,1358.4,7696,7727178,1898,336
379,PASS,1337.2,7696,7768086,1898,336
380,PASS,1400.3,7696,7809102,1898,336
381,PASS,1350.8,7776,7850226,1898,336
382,PASS,1414.5,7776,7891458,1898,336
383,PASS,1391.1,7776,7932798,1898,336
384,PASS,1400.2,7776,7974246,1898,336
385,PASS,1377.6,7856,8015802,1898,336
386,PASS,1427.8,7856,8057466,1898,336
387,PASS,1422.1,7856,8099238,1898,336
388,PASS,1436.6,7856,8141118,1898,336
389,PASS,1460.1,7936,8183106,1898,336
390,PASS,1447.8,7936,8225202,1898,336
391,PASS,1421.9,7936,8267406,1898,336
392,PASS,1428.5,7936,8309718,1898,336
393,PASS,1471.0,8016,8352138,1898,336
394,PASS,1503.7,8016,8394666,1898,336
395,PASS,1476.6,8016,8437302,1898,336
396,PASS,1489.9,8016,8480046,1898,336
397,PASS,1503.6,8096,8522898,1898,336
398,PASS,1501.5,8096,8565858,1898,336
399,PASS,1510.7,8096,8608926,1898,336
400,PASS,1512.2,8096,8652102,1898,336
401,PASS,1492.0,8176,8695386,1898,336
402,PASS,1502.2,8176,8738778,1898,336
403,PASS,1506.2,8176,8782278,1898,336
404,PASS,1534.8,8176,8825886,1898,336
405,PASS,1585.9,8256,8869602,1898,336
406,PASS,1541.3,8256,8913426,1898,336
407,PASS,1538.5,8256,8957358,1898,336
408,PASS,1577.4,8256,9001398,1898,336
409,PASS,1586.6,8336,9045546,1898,336
410,PASS,1584.8,8336,9089802,1898,336
411,PASS,1601.1,8336,9134166,1898,336
412,PASS,1611.2,8336,9178638,1898,336
413,PASS,1616.1,8416,9223218,1898,336
414,PASS,1641.1,8416,9267906,1898,336
415,PASS,1645.4,8416,9312702,1898,336
416,PASS,1653.2,8416,9357606,1898,336
417,PASS,1683.7,8496,9402618,1898,336
418,PASS,1621.3,8496,9447738,1898,336
419,PASS,1700.2,8496,9492966,1898,336
420,PASS,1641.1,8496,9538302,1898,336
421,PASS,1682.8,8576,9583746,1898,336
422,PASS,1688.9,8576,9629298,1898,336
423,PASS,1687.8,8576,9674958,1898,336
424,PASS,1711.7,8576,9720726,1898,336
425,PASS,1711.9,8656,9766602,1898,336
426,PASS,1737.7,8656,9812586,1898,336
427,PASS,1689.5,8656,9858678,1898,336
428,PASS,1771.1,8656,9904878,1898,336
429,PASS,1741.3,8736,9951186,1898,336
430,PASS,1749.9,8736,9997602,1898,336
431,PASS,1762.4,8736,10044126,1898,336
432,PASS,1805.9,8736,10090758,1898,336
433,PASS,1814.0,8816,10137498,1898,336
434,PASS,1776.8,8816,10184346,1898,336
435,PASS,1830.2,8816,10231302,1898,336
436,PASS,1839.3,8816,10278366,1898,336
437,PASS,1804.4,8896,10325538,1898,336
438,PASS,1819.6,8896,10372818,1898,336
439,PASS,1789.8,8896,10420206,1898,336
440,PASS,1826.3,8896,10467702,1898,336
441,PASS,1804.9,8976,10515306,1898,336
442,PASS,1818.9,8976,10563018,1898,336
443,PASS,1902.4,8976,10610838,1898,336
444,PASS,1859.9,8976,10658766,1898,336
445,PASS,1835.9,9056,10706802,1898,336
446,PASS,1885.4,9056,10754946,1898,336
447,PASS,1932.6,9056,10803198,1898,336
448,PASS,1942.1,9056,10851558,1898,336
449,PASS,1873.3,9136,10900026,1898,336
450,PASS,1886.4,9136,10948602,1898,336
451,PASS,1916.8,9136,10997286,1898,336
452,PASS,1936.7,9136,11046078,1898,336
453,PASS,1903.1,9216,11094978,1898,336
454,PASS,1962.6,9216,11143986,1898,336
455,PASS,1968.8,9216,11193102,1898,336
456,PASS,1943.2,9216,11242326,1898,336
457,PASS,1987.2,9296,11291658,1898,336
458,PASS,2001.1,9296,11341098,1898,336
459,PASS,2005.1,9296,11390646,1898,336
460,PASS,2008.2,9296,11440302,1898,336
461,PASS,2055.5,9376,11490066,1898,336
462,PASS,1989.1,9376,11539938,1898,336
463,PASS,2021.0,9376,11589918,1898,336
464,PASS,2040.9,9376,11640006,1898,336
465,PASS,2036.3,9456,11690202,1898,336
466,PASS,2041.9,9456,11740506,1898,336
467,PASS,2023.5,9456,11790918,1898,336
468,PASS,2030.2,9456,11841438,1898,336
469,PASS,2041.0,9536,11892066,1898,336
470,PASS,2073.3,9536,11942802,1898,336
471,PASS,2093.8,9536,11993646,1898,336
472,PASS,2083.8,9536,12044598,1898,336
473,PASS,2116.9,9616,12095658,1898,336
474,PASS,2125.0,9616,12146826,1898,336
475,PASS,2134.9,9616,12198102,1898,336
476,PASS,2143.6,9616,12249486,1898,336
477,PASS,2164.3,9696,12300978,1898,336
478,PASS,2146.2,9696,12352578,1898,336
479,PASS,2156.6,9696,12404286,1898,336
480,PASS,2197.6,9696,12456102,1898,336
481,PASS,2143.6,9776,12508026,1898,336
482,PASS,2154.4,9776,12560058,1898,336
483,PASS,2163.5,9776,12612198,1898,336
484,PASS,2227.8,9776,12664446,1898,336
485,PASS,2272.5,9856,12716802,1898,336
486,PASS,2226.6,9856,12769266,1898,336
487,PASS,2289.3,9856,12821838,1898,336
488,PASS,2246.0,9856,12874518,1898,336
489,PASS,2215.7,9936,12927306,1898,336
490,PASS,2294.1,9936,12980202,1898,336
491,PASS,2233.9,9936,13033206,1898,336
492,PASS,2291.0,9936,13086318,1898,336
493,PASS,2301.6,10016,13139538,1898,336
494,PASS,2311.6,10016,13192866,1898,336
495,PASS,2368.2,10016,13246302,1898,336
496,PASS,2319.8,10016,13299846,1898,336
497,PASS,2348.9,10096,13353498,1898,336
498,PASS,2364.9,10096,13407258,1898,336
499,PASS,2306.6,10096,13461126,1898,336
500,PASS,2367.2,10096,13515102,1898,336
501,PASS,2329.3,10176,13569186,1898,336
502,PASS,2404.7,10176,13623378,1898,336
503,PASS,2343.4,10176,13677678,1898,336
504,PASS,2354.2,10176,13732086,1898,336
505,PASS,2411.2,10256,13786602,1898,336
506,PASS,2471.8,10256,13841226,1898,336
507,PASS,2368.6,10256,13895958,1898,336
508,PASS,2491.5,10256,13950798,1898,336
509,PASS,2445.8,10336,14005746,1898,336
510,PASS,2460.0,10336,14060802,1898,336
511,PASS,2441.0,10336,14115966,1898,336
512,PASS,2427.6,10336,14171238,1898,336
513,PASS,2469.1,10416,14226618,1898,336
514,PASS,2490.8,10416,14282106,1898,336
515,PASS,2489.1,10416,14337702,1898,336
516,PASS,2527.3,10416,14393406,1898,336
517,PASS,2506.8,10496,14449218,1898,336
518,PASS,2518.1,10496,14505138,1898,336
519,PASS,2594.3,10496,14561166,1898,336
520,PASS,2612.3,10496,14617302,1898,336
521,PASS,2622.4,10576,14673546,1898,336
522,PASS,2578.5,10576,14729898,1898,336
523,PASS,2542.3,10576,14786358,1898,336
524,PASS,2544.3,10576,14842926,1898,336
525,PASS,2638.6,10656,14899602,1898,336
526,PASS,2626.7,10656,14956386,1898,336
527,PASS,2677.9,10656,15013278,1898,336
528,PASS,2581.4,10656,15070278,1898,336
529,PASS,2594.0,10736,15127386,1898,336
530,PASS,2709.6,10736,15184602,1898,336
531,PASS,2675.4,10736,15241926,1898,336
532,PASS,2622.8,10736,15299358,1898,336
533,PASS,2653.1,10816,15356898,1898,336
534,PASS,2642.5,10816,15414546,1898,336
535,PASS,2695.2,10816,15472302,1898,336
536,PASS,2660.0,10816,15530166,1898,336
537,PASS,2727.1,10896,15588138,1898,336
538,PASS,2723.8,10896,15646218,1898,336
539,PASS,2689.6,10896,15704406,1898,336
540,PASS,2701.1,10896,15762702,1898,336
541,PASS,2769.5,10976,15821106,1898,336
542,PASS,2778.3,10976,15879618,1898,336
543,PASS,2845.6,10976,15938238,1898,336
544,PASS,2809.2,10976,15996966,1898,336
545,PASS,2797.0,11056,16055802,1898,336
546,PASS,2762.3,11056,16114746,1898,336
547,PASS,2815.4,11056,16173798,1898,336
548,PASS,2852.1,11056,16232958,1898,336
